data_dados,data,confirmados,confirmados_arsnorte,confirmados_arscentro,confirmados_arslvt,confirmados_arsalentejo,confirmados_arsalgarve,confirmados_acores,confirmados_madeira,confirmados_estrangeiro,confirmados_novos,recuperados,obitos,internados,internados_uci,lab,suspeitos,vigilancia,n_confirmados,cadeias_transmissao,transmissao_importada,confirmados_0_9_f,confirmados_0_9_m,confirmados_10_19_f,confirmados_10_19_m,confirmados_20_29_f,confirmados_20_29_m,confirmados_30_39_f,confirmados_30_39_m,confirmados_40_49_f,confirmados_40_49_m,confirmados_50_59_f,confirmados_50_59_m,confirmados_60_69_f,confirmados_60_69_m,confirmados_70_79_f,confirmados_70_79_m,confirmados_80_plus_f,confirmados_80_plus_m,sintomas_tosse,sintomas_febre,sintomas_dificuldade_respiratoria,sintomas_cefaleia,sintomas_dores_musculares,sintomas_fraqueza_generalizada,confirmados_f,confirmados_m,obitos_arsnorte,obitos_arscentro,obitos_arslvt,obitos_arsalentejo,obitos_arsalgarve,obitos_acores,obitos_madeira,obitos_estrangeiro,recuperados_arsnorte,recuperados_arscentro,recuperados_arslvt,recuperados_arsalentejo,recuperados_arsalgarve,recuperados_acores,recuperados_madeira,recuperados_estrangeiro,obitos_0_9_f,obitos_0_9_m,obitos_10_19_f,obitos_10_19_m,obitos_20_29_f,obitos_20_29_m,obitos_30_39_f,obitos_30_39_m,obitos_40_49_f,obitos_40_49_m,obitos_50_59_f,obitos_50_59_m,obitos_60_69_f,obitos_60_69_m,obitos_70_79_f,obitos_70_79_m,obitos_80_plus_f,obitos_80_plus_m,obitos_f,obitos_m,activos,obitos_novos,recuperados_novos,suspeitos_novos,internados_novos,internados_uci_novos,activos_novos,lab_novos
2020-02-26 00:00:00,2020-02-26,0,0,0,0,0,0,0,0,,0,0,0,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2020-02-27 00:00:00,2020-02-27,0,0,0,0,0,0,0,0,,0,0,0,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,26.0,,,0.0,
2020-02-28 00:00:00,2020-02-28,0,0,0,0,0,0,0,0,,0,0,0,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,8.0,,,0.0,
2020-02-29 00:00:00,2020-02-29,0,0,0,0,0,0,0,0,,0,0,0,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,11.0,,,0.0,
2020-03-01 00:00:00,2020-03-01,0,0,0,0,0,0,0,0,,0,0,0,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,15.0,,,0.0,
2020-03-02 00:00:00,2020-03-02,2,2,0,0,0,0,0,0,,2,0,0,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,2.0,
2020-03-03 16:00:00,2020-03-03,4,2,1,1,0,0,0,0,,2,0,0,,,,101,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,,0.25,0.5,0.25,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,16.0,,,2.0,
2020-03-04 17:00:00,2020-03-04,6,3,1,2,0,0,0,0,,2,0,0,,,,117,81.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.83,,0.5,0.5,0.17,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,16.0,,,2.0,
2020-03-05 17:00:00,2020-03-05,9,5,1,3,0,0,0,0,,3,0,0,9.0,,,147,213.0,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.67,0.89,0.11,0.33,0.56,0.33,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,30.0,,,3.0,
2020-03-06 17:00:00,2020-03-06,13,8,1,4,0,0,0,0,,4,0,0,13.0,,30.0,181,354.0,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.62,0.85,0.15,0.23,0.46,0.31,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,34.0,4.0,,4.0,
2020-03-07 17:00:00,2020-03-07,21,15,1,5,0,0,0,0,,8,0,0,21.0,,47.0,224,412.0,,5.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,6.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.71,0.62,0.14,0.43,0.48,0.43,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,43.0,8.0,,8.0,17.0
2020-03-08 17:30:00,2020-03-08,30,22,1,6,0,1,0,0,,9,0,0,30.0,,56.0,281,447.0,,4.0,6.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.77,0.6,0.17,0.47,0.57,0.47,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.0,0.0,57.0,9.0,,9.0,9.0
2020-03-09 18:45:00,2020-03-09,39,27,1,9,0,2,0,0,,9,0,0,38.0,,67.0,339,496.0,,6.0,7.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,4.0,7.0,7.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.69,0.54,0.13,0.46,0.49,0.38,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0.0,58.0,8.0,,9.0,11.0
2020-03-10 10:00:00,2020-03-10,41,27,2,10,0,2,0,0,,2,0,0,40.0,,83.0,375,667.0,,6.0,8.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,4.0,7.0,7.0,1.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,0.71,0.56,0.15,0.46,0.51,0.41,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0,0.0,36.0,2.0,,2.0,16.0
2020-03-11 00:00:00,2020-03-11,59,36,3,17,0,3,0,0,,18,0,0,57.0,,83.0,471,3066.0,,6.0,12.0,0.0,1.0,6.0,5.0,1.0,3.0,5.0,4.0,9.0,7.0,1.0,4.0,1.0,5.0,3.0,2.0,0.0,2.0,0.66,0.47,0.1,0.42,0.46,0.31,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0.0,0.0,96.0,17.0,,18.0,0.0
2020-03-12 00:00:00,2020-03-12,78,44,5,23,0,5,0,0,1.0,19,0,0,69.0,,133.0,637,4923.0,,6.0,19.0,0.0,1.0,7.0,5.0,1.0,6.0,6.0,8.0,10.0,11.0,1.0,8.0,1.0,6.0,3.0,2.0,0.0,2.0,0.65,0.46,0.1,0.37,0.4,0.24,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0.0,0.0,166.0,12.0,,19.0,50.0
2020-03-13 00:00:00,2020-03-13,112,53,6,46,0,6,0,0,1.0,34,0,0,107.0,,172.0,1308,5674.0,,11.0,33.0,0.0,1.0,10.0,5.0,3.0,8.0,9.0,15.0,14.0,14.0,2.0,12.0,3.0,8.0,3.0,3.0,0.0,2.0,0.65,0.48,0.12,0.39,0.37,0.24,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0.0,0.0,671.0,38.0,,34.0,39.0
2020-03-14 00:00:00,2020-03-14,169,77,8,73,0,7,0,0,4.0,57,1,0,114.0,10.0,126.0,1704,5011.0,,11.0,39.0,0.0,1.0,13.0,6.0,7.0,12.0,17.0,20.0,19.0,22.0,5.0,21.0,3.0,9.0,4.0,7.0,1.0,2.0,0.54,0.39,0.1,0.33,0.34,0.21,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0.0,1.0,396.0,7.0,,56.0,-46.0
2020-03-15 00:00:00,2020-03-15,245,103,10,116,0,10,1,0,5.0,76,2,0,139.0,9.0,281.0,2271,4592.0,1746.0,14.0,47.0,0.0,1.0,17.0,8.0,12.0,16.0,25.0,30.0,27.0,26.0,16.0,27.0,6.0,12.0,5.0,12.0,3.0,2.0,0.53,0.31,0.09,0.19,0.18,0.13,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,0.0,1.0,567.0,25.0,-1.0,75.0,155.0
2020-03-16 00:00:00,2020-03-16,331,138,31,142,0,13,1,0,5.0,86,3,0,139.0,18.0,374.0,2908,4592.0,2203.0,18.0,47.0,2.0,1.0,17.0,10.0,17.0,21.0,30.0,35.0,32.0,36.0,21.0,31.0,11.0,26.0,10.0,18.0,8.0,4.0,0.53,0.31,0.09,0.19,0.18,0.13,,,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,0.0,1.0,637.0,0.0,9.0,85.0,93.0
2020-03-17 00:00:00,2020-03-17,448,196,51,180,0,14,1,0,6.0,117,3,1,206.0,17.0,323.0,4030,6852.0,3259.0,19.0,61.0,2.0,1.0,19.0,13.0,21.0,34.0,37.0,51.0,47.0,46.0,32.0,41.0,18.0,34.0,13.0,22.0,12.0,5.0,0.33,0.27,0.1,0.17,0.19,0.14,,,0,0,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,1.0,0.0,1122.0,67.0,-1.0,116.0,-51.0
2020-03-18 00:00:00,2020-03-18,642,289,74,243,2,21,3,1,9.0,194,3,1,89.0,20.0,351.0,5067,6656.0,4074.0,24.0,62.0,13.0,3.0,21.0,15.0,42.0,45.0,55.0,62.0,75.0,63.0,50.0,42.0,49.0,28.0,32.0,17.0,11.0,19.0,0.31,0.24,0.1,0.17,0.17,0.12,,,0,0,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,0.0,0.0,1037.0,-117.0,3.0,194.0,28.0
2020-03-19 00:00:00,2020-03-19,785,381,86,278,2,25,3,1,9.0,143,3,3,89.0,20.0,488.0,6061,8091.0,4788.0,24.0,71.0,14.0,3.0,22.0,17.0,51.0,51.0,75.0,71.0,89.0,78.0,60.0,61.0,35.0,61.0,23.0,36.0,21.0,17.0,0.25,0.2,0.08,0.14,0.14,0.1,390.0,395.0,0,1,2,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,2.0,0.0,994.0,0.0,0.0,141.0,137.0
2020-03-20 00:00:00,2020-03-20,1020,506,106,361,2,29,3,1,9.0,235,5,6,126.0,26.0,850.0,7732,9008.0,5862.0,24.0,95.0,14.0,4.0,23.0,21.0,65.0,61.0,92.0,95.0,106.0,90.0,90.0,84.0,53.0,79.0,35.0,55.0,27.0,25.0,0.2,0.15,0.06,0.11,0.11,0.08,506.0,514.0,1,2,2,0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,3.0,2.0,1671.0,37.0,6.0,230.0,362.0
2020-03-21 00:00:00,2020-03-21,1280,644,137,448,3,31,3,5,9.0,260,5,12,156.0,35.0,1059.0,9854,13155.0,7515.0,,104.0,14.0,4.0,27.0,22.0,89.0,68.0,118.0,116.0,133.0,109.0,113.0,101.0,75.0,105.0,42.0,71.0,38.0,35.0,0.1,0.22,0.09,0.14,0.17,0.11,649.0,631.0,4,4,3,0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263,6.0,0.0,2122.0,30.0,9.0,254.0,209.0
2020-03-22 00:00:00,2020-03-22,1600,825,180,534,5,35,4,7,10.0,320,5,14,169.0,41.0,1152.0,11779,12562.0,9027.0,,114.0,17.0,6.0,31.0,26.0,105.0,82.0,148.0,140.0,173.0,141.0,154.0,128.0,91.0,122.0,51.0,90.0,51.0,44.0,0.44,0.36,0.14,0.2,0.24,0.16,821.0,779.0,5,4,4,0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581,2.0,0.0,1925.0,13.0,6.0,318.0,93.0
2020-03-23 00:00:00,2020-03-23,2060,1007,238,737,5,42,11,9,11.0,460,14,23,201.0,47.0,1402.0,13674,11842.0,10212.0,,142.0,18.0,7.0,36.0,30.0,140.0,100.0,181.0,166.0,226.0,178.0,194.0,167.0,127.0,167.0,73.0,107.0,85.0,58.0,0.72,0.6,0.23,0.34,0.42,0.28,1080.0,980.0,9,5,8,0,1,0,0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2023,9.0,9.0,1895.0,32.0,6.0,442.0,250.0
2020-03-24 00:00:00,2020-03-24,2362,1130,293,852,6,46,12,12,11.0,302,22,33,203.0,48.0,1783.0,15474,11842.0,11329.0,,142.0,18.0,7.0,35.0,30.0,145.0,133.0,206.0,188.0,224.0,224.0,215.0,208.0,190.0,158.0,106.0,107.0,95.0,73.0,0.7,0.58,0.24,0.34,0.42,0.27,1234.0,1128.0,14,6,12,0,1,0,0,0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,5.0,9.0,12.0,10.0,23.0,2307,10.0,8.0,1800.0,2.0,1.0,284.0,381.0
2020-03-25 00:00:00,2020-03-25,2995,1517,365,992,12,62,17,16,14.0,633,22,43,276.0,61.0,1591.0,21155,13624.0,16569.0,,155.0,21.0,13.0,42.0,35.0,191.0,157.0,260.0,230.0,279.0,272.0,283.0,252.0,226.0,198.0,134.0,142.0,150.0,110.0,0.62,0.51,0.19,0.28,0.36,0.23,1586.0,1409.0,20,10,12,0,1,0,0,0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,7.0,12.0,13.0,13.0,30.0,2930,10.0,0.0,5681.0,73.0,13.0,623.0,-192.0
