dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,id,cases_new,deaths_new
2019-12-31,1,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-01,2,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-02,3,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-03,4,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-04,5,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-05,6,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-06,7,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-07,8,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-08,9,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-09,10,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-10,11,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-11,12,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-12,13,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-13,14,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-14,15,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-15,16,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-16,17,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-17,18,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-18,19,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-19,20,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-20,21,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-21,22,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-22,23,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-23,24,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-24,25,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-25,26,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-26,27,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-27,28,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-28,29,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-29,30,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-30,31,1,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-01-31,1,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-01,2,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-02,3,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-03,4,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-04,5,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-05,6,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-06,7,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-07,8,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-08,9,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-09,10,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-10,11,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-11,12,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-12,13,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-13,14,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-14,15,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-15,16,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-16,17,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-17,18,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-18,19,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-19,20,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-20,21,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-21,22,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-22,23,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-23,24,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-24,25,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-25,26,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-26,27,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-27,28,2,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-02-28,29,2,2020,1,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,1,0
2020-02-29,1,3,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-03-01,2,3,2020,2,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,2,0
2020-03-02,3,3,2020,3,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,3,0
2020-03-03,4,3,2020,10,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,10,0
2020-03-04,5,3,2020,10,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,10,0
2020-03-05,6,3,2020,9,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,9,0
2020-03-06,7,3,2020,8,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,8,0
2020-03-07,8,3,2020,10,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,10,0
2020-03-08,9,3,2020,2,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,2,0
2020-03-09,10,3,2020,10,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,10,0
2020-03-10,11,3,2020,5,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,5,0
2020-03-11,12,3,2020,15,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,15,0
2020-03-12,13,3,2020,32,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,32,0
2020-03-13,14,3,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-03-14,15,3,2020,21,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,21,0
2020-03-15,16,3,2020,40,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,40,0
2020-03-16,17,3,2020,21,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,21,0
2020-03-17,18,3,2020,48,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,48,0
2020-03-18,19,3,2020,3,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,3,0
2020-03-19,20,3,2020,80,1,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,80,1
2020-03-20,21,3,2020,79,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,79,0
2020-03-21,22,3,2020,64,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,64,0
2020-03-22,23,3,2020,95,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,95,0
2020-03-23,24,3,2020,20,1,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,20,1
2020-03-24,25,3,2020,60,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,60,0
2020-03-25,26,3,2020,89,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,89,0
2020-03-26,27,3,2020,65,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,65,0
2020-03-27,28,3,2020,88,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,88,0
2020-03-28,29,3,2020,73,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,73,0
2020-03-29,30,3,2020,57,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,57,0
2020-03-30,31,3,2020,66,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,66,0
2020-03-31,1,4,2020,49,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,49,0
2020-04-01,2,4,2020,85,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,85,0
2020-04-02,3,4,2020,99,2,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,99,2
2020-04-03,4,4,2020,45,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,45,0
2020-04-04,5,4,2020,53,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,53,0
2020-04-05,6,4,2020,69,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,69,0
2020-04-06,7,4,2020,76,2,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,76,2
2020-04-07,8,4,2020,24,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,24,0
2020-04-08,9,4,2020,30,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,30,0
2020-04-09,10,4,2020,32,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,32,0
2020-04-10,11,4,2020,27,1,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,27,1
2020-04-11,12,4,2020,14,1,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,14,1
2020-04-12,13,4,2020,12,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,12,0
2020-04-13,14,4,2020,10,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,10,0
2020-04-14,15,4,2020,9,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,9,0
2020-04-15,16,4,2020,7,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,7,0
2020-04-16,17,4,2020,12,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,12,0
2020-04-17,18,4,2020,15,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,15,0
2020-04-18,19,4,2020,6,1,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,6,1
2020-04-19,20,4,2020,11,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,11,0
2020-04-20,21,4,2020,2,1,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,2,1
2020-04-21,22,4,2020,5,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,5,0
2020-04-22,23,4,2020,7,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,7,0
2020-04-23,24,4,2020,4,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,4,0
2020-04-24,25,4,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-04-25,26,4,2020,1,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,1,0
2020-04-26,27,4,2020,2,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,2,0
2020-04-27,28,4,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-04-28,29,4,2020,3,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,3,0
2020-04-29,30,4,2020,2,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,2,0
2020-04-30,1,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-01,2,5,2020,1,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,1,0
2020-05-02,3,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-03,4,5,2020,1,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,1,0
2020-05-04,5,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-05,6,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-06,7,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-07,8,5,2020,2,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,2,0
2020-05-08,9,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-09,10,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-10,11,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-11,12,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-12,13,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-13,14,5,2020,1,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,1,0
2020-05-14,15,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-15,16,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-16,17,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-17,18,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-18,19,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-19,20,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-20,21,5,2020,1,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,1,0
2020-05-21,22,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-22,23,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-23,24,5,2020,1,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,1,0
2020-05-24,25,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-25,26,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2020-05-26,27,5,2020,0,0,Iceland,IS,ISL,353574.0,Europe,Iceland_IS_ISL_Europe,0,0
2019-12-30,31,12,2019,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2019-12-31,1,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-01,2,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-02,3,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-03,4,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-04,5,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-05,6,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-06,7,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-07,8,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-08,9,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-09,10,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-10,11,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-11,12,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-12,13,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-13,14,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-14,15,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-15,16,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-16,17,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-17,18,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-18,19,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-19,20,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-20,21,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-21,22,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-22,23,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-23,24,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-24,25,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-25,26,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-26,27,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-27,28,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-28,29,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-29,30,1,2020,1,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,1,0
2020-01-30,31,1,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-01-31,1,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-01,2,2,2020,1,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,1,0
2020-02-02,3,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-03,4,2,2020,1,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,1,0
2020-02-04,5,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-05,6,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-06,7,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-07,8,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-08,9,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-09,10,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-10,11,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-11,12,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-12,13,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-13,14,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-14,15,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-15,16,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-16,17,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-17,18,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-18,19,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-19,20,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-20,21,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-21,22,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-22,23,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-23,24,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-24,25,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-25,26,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-26,27,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-27,28,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-28,29,2,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-02-29,1,3,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-03-01,2,3,2020,0,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,0,0
2020-03-02,3,3,2020,2,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,2,0
2020-03-03,4,3,2020,1,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,1,0
2020-03-04,5,3,2020,22,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,22,0
2020-03-05,6,3,2020,1,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,1,0
2020-03-06,7,3,2020,2,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,2,0
2020-03-07,8,3,2020,3,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,3,0
2020-03-09,10,3,2020,10,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,10,0
2020-03-10,11,3,2020,6,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,6,0
2020-03-11,12,3,2020,23,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,23,0
2020-03-12,13,3,2020,2,1,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,2,1
2020-03-13,14,3,2020,8,1,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,8,1
2020-03-14,15,3,2020,7,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,7,0
2020-03-15,16,3,2020,3,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,3,0
2020-03-16,17,3,2020,32,1,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,32,1
2020-03-17,18,3,2020,12,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,12,0
2020-03-18,19,3,2020,28,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,28,0
2020-03-19,20,3,2020,26,1,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,26,1
2020-03-20,21,3,2020,40,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,40,0
2020-03-21,22,3,2020,89,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,89,0
2020-03-22,23,3,2020,119,3,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,119,3
2020-03-23,24,3,2020,53,2,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,53,2
2020-03-24,25,3,2020,70,0,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,70,0
2020-03-25,26,3,2020,87,4,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,87,4
2020-03-26,27,3,2020,75,4,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,75,4
2020-03-27,28,3,2020,149,2,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,149,2
2020-03-28,29,3,2020,106,6,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,106,6
2020-03-29,30,3,2020,92,4,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,92,4
2020-03-30,31,3,2020,180,3,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,180,3
2020-03-31,1,4,2020,146,3,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,146,3
2020-04-01,2,4,2020,568,15,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,568,15
2020-04-02,3,4,2020,336,6,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,336,6
2020-04-03,4,4,2020,601,12,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,601,12
2020-04-04,5,4,2020,472,9,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,472,9
2020-04-05,6,4,2020,693,32,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,693,32
2020-04-06,7,4,2020,354,5,India,IN,IND,1352617328.0,Asia,India_IN_IND_Asia,354,5
